Date,Open,High,Low,Close,Volume,Name
2009-03-03,47.98,48.53,47.34,47.64,25993754,JNJ
2009-03-04,47.78,49.37,47.39,49.1,24254438,JNJ
2009-03-05,48.31,48.61,47.41,47.67,22349512,JNJ
2009-03-06,47.6,48.59,47.01,47.97,19202786,JNJ
2009-03-09,47.46,47.75,46.25,46.6,23305382,JNJ
2009-03-10,47.23,47.87,46.93,47.78,21883819,JNJ
2009-03-11,48.22,48.73,47.57,47.9,16569271,JNJ
2009-03-12,47.72,49.32,47.33,49.0,16337280,JNJ
2009-03-13,49.68,50.79,49.25,50.64,16509571,JNJ
2009-03-16,51.13,51.51,50.65,50.73,16547570,JNJ
2009-03-17,50.7,50.79,49.46,50.72,17348210,JNJ
2009-03-18,50.69,51.58,50.25,50.66,16733992,JNJ
2009-03-19,51.16,51.16,49.49,50.06,18964152,JNJ
2009-03-20,51.09,52.0,50.89,51.67,27595682,JNJ
2009-03-23,52.38,53.23,51.67,53.23,18823435,JNJ
2009-03-24,52.99,53.6,52.31,52.7,17093678,JNJ
2009-03-25,52.98,53.27,52.01,52.86,15821995,JNJ
2009-03-26,53.08,53.7,52.25,52.9,14584214,JNJ
2009-03-27,52.69,53.29,52.55,52.83,11293560,JNJ
2009-03-30,52.54,53.46,52.36,53.01,15744071,JNJ
2009-03-31,53.36,53.5,52.41,52.6,18518507,JNJ
2009-04-01,52.3,53.2,51.88,53.04,13730995,JNJ
2009-04-02,53.29,54.13,52.66,52.97,17423079,JNJ
2009-04-03,53.0,53.3,51.75,52.15,15214462,JNJ
2009-04-06,52.03,52.54,51.67,52.2,12768676,JNJ
2009-04-07,51.89,52.0,51.28,51.36,13132062,JNJ
2009-04-08,51.54,51.87,51.2,51.45,10943231,JNJ
2009-04-09,51.99,52.06,51.1,51.41,15059202,JNJ
2009-04-13,51.27,51.56,51.0,51.15,12069061,JNJ
2009-04-14,51.99,52.46,51.21,51.37,20773097,JNJ
2009-04-15,51.79,52.08,51.35,51.77,11504650,JNJ
2009-04-16,51.91,52.32,51.55,52.2,12216787,JNJ
2009-04-17,52.5,53.37,52.25,53.05,17691792,JNJ
2009-04-20,53.17,53.49,52.34,52.47,15308804,JNJ
2009-04-21,52.55,52.88,52.0,52.46,12236675,JNJ
2009-04-22,52.1,52.15,51.11,51.18,13348635,JNJ
2009-04-23,51.38,51.51,50.31,51.4,14595692,JNJ
2009-04-24,51.76,51.84,50.64,50.92,14768208,JNJ
2009-04-27,51.32,51.71,50.63,50.86,13056781,JNJ
2009-04-28,50.78,51.28,50.41,50.65,12084043,JNJ
2009-04-29,51.05,51.09,50.12,51.03,18496674,JNJ
2009-04-30,51.47,52.61,51.35,52.36,20004527,JNJ
2009-05-01,52.53,52.59,51.67,52.59,12505184,JNJ
2009-05-04,52.61,53.9,52.6,53.76,15115259,JNJ
2009-05-05,53.75,54.4,53.45,54.36,13320673,JNJ
2009-05-06,54.75,54.75,53.58,54.21,16618539,JNJ
2009-05-07,53.88,55.0,53.54,54.89,15244702,JNJ
2009-05-08,55.07,55.5,54.7,54.98,13030937,JNJ
2009-05-11,54.56,54.87,54.0,54.11,13073515,JNJ
2009-05-12,54.48,55.17,53.9,55.0,11825937,JNJ
2009-05-13,54.7,55.44,54.51,55.15,10972339,JNJ
2009-05-14,55.32,55.4,54.76,55.02,11986210,JNJ
2009-05-15,55.0,55.44,54.71,55.41,16430647,JNJ
2009-05-18,55.8,56.12,55.22,56.05,12888195,JNJ
2009-05-19,56.21,56.21,55.7,55.89,13351167,JNJ
2009-05-20,56.22,56.48,55.8,55.87,13729910,JNJ
2009-05-21,55.43,55.58,54.45,54.99,12500763,JNJ
2009-05-22,55.1,55.44,54.63,54.77,7425815,JNJ
2009-05-26,54.69,55.42,54.12,55.26,11389964,JNJ
2009-05-27,55.44,55.5,54.16,54.22,12480572,JNJ
2009-05-28,54.25,54.92,53.86,54.53,10890993,JNJ
2009-05-29,54.59,55.28,54.0,55.16,12505237,JNJ
2009-06-01,55.75,56.05,55.27,55.78,12454302,JNJ
2009-06-02,56.05,56.48,55.62,56.21,10276923,JNJ
2009-06-03,55.88,56.3,55.66,56.16,11191220,JNJ
2009-06-04,56.36,56.4,55.47,55.84,12219859,JNJ
2009-06-05,55.81,56.2,55.14,55.93,10215437,JNJ
2009-06-08,55.72,56.14,55.16,55.63,9891181,JNJ
2009-06-09,56.03,56.25,55.65,55.7,11173701,JNJ
2009-06-10,56.02,56.25,55.22,55.66,13263830,JNJ
2009-06-11,55.65,56.48,55.61,56.05,12778316,JNJ
2009-06-12,55.88,56.54,55.72,56.06,11882289,JNJ
2009-06-15,55.84,55.98,54.54,54.75,14810459,JNJ
2009-06-16,55.01,55.32,54.59,54.62,12606732,JNJ
2009-06-17,54.68,55.53,54.55,55.2,13061747,JNJ
2009-06-18,55.37,56.17,55.01,55.79,12104222,JNJ
2009-06-19,56.3,56.65,55.91,56.09,19334924,JNJ
2009-06-22,55.87,55.96,55.38,55.49,13237792,JNJ
2009-06-23,55.54,55.59,54.91,55.01,12447362,JNJ
2009-06-24,55.26,55.83,55.04,55.46,12467686,JNJ
2009-06-25,55.31,56.44,55.12,56.27,14239869,JNJ
2009-06-26,56.21,56.6,55.65,56.6,32298194,JNJ
2009-06-29,56.61,57.0,56.03,56.96,13814216,JNJ
2009-06-30,57.23,57.23,56.23,56.8,15974878,JNJ
2009-07-01,56.82,57.18,56.39,57.07,15317945,JNJ
2009-07-02,56.73,56.73,55.95,55.98,15119928,JNJ
2009-07-06,56.11,56.76,55.71,56.62,12879492,JNJ
2009-07-07,56.61,56.71,56.13,56.23,9678563,JNJ
2009-07-08,56.45,57.22,56.23,57.08,15414129,JNJ
2009-07-09,57.1,57.25,56.29,56.69,11324998,JNJ
2009-07-10,56.34,57.38,56.25,56.93,13661829,JNJ
2009-07-13,56.91,57.86,56.77,57.72,13564831,JNJ
2009-07-14,58.0,58.71,57.44,58.23,20434020,JNJ
2009-07-15,58.46,59.0,58.22,58.96,12987016,JNJ
2009-07-16,58.94,59.7,58.82,59.25,11595993,JNJ
2009-07-17,59.56,59.56,58.74,59.23,11310939,JNJ
2009-07-20,59.46,59.46,58.74,59.06,9226539,JNJ
2009-07-21,59.33,59.9,58.82,59.49,11222533,JNJ
2009-07-22,59.45,59.83,58.95,59.19,9358541,JNJ
2009-07-23,59.26,60.35,59.1,60.22,12494636,JNJ
2009-07-24,60.26,61.62,60.22,61.51,11413426,JNJ
2009-07-27,61.49,61.69,60.62,61.27,7940505,JNJ
2009-07-28,61.03,61.57,60.6,60.92,9025458,JNJ
2009-07-29,60.74,61.44,60.69,61.16,10522931,JNJ
2009-07-30,61.66,62.47,61.52,61.79,12637778,JNJ
2009-07-31,61.83,62.17,60.78,60.89,13232964,JNJ
2009-08-03,61.16,61.19,60.43,61.1,11180664,JNJ
2009-08-04,61.15,61.15,60.67,61.06,8910369,JNJ
2009-08-05,61.19,61.23,60.29,60.45,8575133,JNJ
2009-08-06,60.67,60.67,59.7,59.93,10835387,JNJ
2009-08-07,59.96,60.43,59.85,59.9,9974831,JNJ
2009-08-10,60.08,60.72,59.55,60.72,9519090,JNJ
2009-08-11,60.68,60.92,60.15,60.22,8302229,JNJ
2009-08-12,60.26,61.05,60.03,60.59,8219631,JNJ
2009-08-13,60.69,60.69,60.05,60.32,8338172,JNJ
2009-08-14,60.42,60.7,59.64,60.08,8961190,JNJ
2009-08-17,59.6,60.2,59.59,59.82,12926075,JNJ
2009-08-18,59.95,59.95,59.5,59.8,8803074,JNJ
2009-08-19,59.77,60.49,59.68,60.37,10499325,JNJ
2009-08-20,60.55,61.19,60.18,60.95,9955230,JNJ
2009-08-21,61.09,61.42,60.61,61.03,12594465,JNJ
2009-08-24,61.18,61.28,60.69,61.28,10500665,JNJ
2009-08-25,61.02,61.49,60.85,61.14,10811438,JNJ
2009-08-26,61.26,61.35,60.51,60.63,10865435,JNJ
2009-08-27,60.57,60.73,59.95,60.49,11031694,JNJ
2009-08-28,60.75,60.75,60.06,60.29,10897780,JNJ
2009-08-31,60.04,60.59,59.96,60.44,10181307,JNJ
2009-09-01,60.35,60.75,59.62,59.94,11890756,JNJ
2009-09-02,59.67,60.02,59.47,59.76,8586936,JNJ
2009-09-03,59.84,59.84,59.28,59.69,8725743,JNJ
2009-09-04,59.72,60.35,59.63,60.32,7425224,JNJ
2009-09-08,60.77,60.77,59.99,60.57,8792721,JNJ
2009-09-09,60.78,61.13,60.66,60.92,9303038,JNJ
2009-09-10,61.04,61.05,60.42,60.66,8825308,JNJ
2009-09-11,60.7,60.89,60.23,60.42,8480118,JNJ
2009-09-14,60.34,60.73,60.21,60.34,6656173,JNJ
2009-09-15,60.53,60.53,59.81,60.15,8321248,JNJ
2009-09-16,60.31,60.35,59.74,60.19,10831171,JNJ
2009-09-17,60.2,60.9,60.17,60.77,12261436,JNJ
2009-09-18,61.04,61.25,60.71,60.78,14463515,JNJ
2009-09-21,60.45,60.89,60.42,60.67,7237832,JNJ
2009-09-22,60.87,61.17,60.35,61.08,9997319,JNJ
2009-09-23,61.16,61.28,60.7,60.77,11175357,JNJ
2009-09-24,60.89,61.0,60.59,60.72,9290981,JNJ
2009-09-25,60.57,60.96,60.49,60.62,7883552,JNJ
2009-09-28,60.7,61.54,60.45,61.27,8721012,JNJ
2009-09-29,61.28,61.42,60.88,60.93,7556802,JNJ
2009-09-30,61.02,61.09,60.33,60.89,11039296,JNJ
2009-10-01,60.93,60.93,59.77,59.81,12207766,JNJ
2009-10-02,59.82,60.2,59.42,59.73,9125368,JNJ
2009-10-05,59.8,59.93,59.44,59.82,7114053,JNJ
2009-10-06,60.08,60.54,59.34,60.29,11766094,JNJ
2009-10-07,60.16,60.77,59.96,60.71,7271441,JNJ
2009-10-08,61.07,61.28,60.88,60.94,9220971,JNJ
2009-10-09,60.81,61.74,60.81,61.74,9248042,JNJ
2009-10-12,61.89,62.74,61.87,62.53,12699820,JNJ
2009-10-13,60.92,61.4,60.63,61.01,23508204,JNJ
2009-10-14,61.21,61.24,60.14,60.55,18952359,JNJ
2009-10-15,60.43,60.94,60.29,60.94,14076602,JNJ
2009-10-16,60.57,60.71,60.25,60.46,13912678,JNJ
2009-10-19,60.61,61.47,60.42,61.16,11443203,JNJ
2009-10-20,61.31,61.59,60.51,60.59,15725811,JNJ
2009-10-21,60.6,61.08,60.28,60.31,12530380,JNJ
2009-10-22,60.15,61.24,60.04,60.94,9930393,JNJ
2009-10-23,60.86,61.05,60.12,60.54,10743842,JNJ
2009-10-26,60.69,60.93,59.96,60.09,11809158,JNJ
2009-10-27,60.3,60.4,59.94,60.02,10269713,JNJ
2009-10-28,60.02,60.1,59.5,59.57,13837194,JNJ
2009-10-29,59.82,60.02,59.51,59.86,13954428,JNJ
2009-10-30,59.71,59.88,58.78,59.05,20967414,JNJ
2009-11-02,59.15,59.87,58.91,59.49,12297779,JNJ
2009-11-03,60.04,60.04,58.8,58.93,17176970,JNJ
2009-11-04,59.13,60.06,58.97,59.52,13928671,JNJ
2009-11-05,59.81,60.2,59.68,59.98,9190291,JNJ
2009-11-06,59.94,60.34,59.57,60.3,8518646,JNJ
2009-11-09,60.42,60.75,60.29,60.75,11773978,JNJ
2009-11-10,60.74,61.39,60.6,61.23,11776433,JNJ
2009-11-11,60.9,61.07,60.65,60.87,11179532,JNJ
2009-11-12,60.64,61.43,60.62,61.15,13683158,JNJ
2009-11-13,61.09,61.58,61.04,61.43,9951134,JNJ
2009-11-16,61.45,62.35,61.41,62.19,13768148,JNJ
2009-11-17,61.96,62.44,61.79,62.17,11426326,JNJ
2009-11-18,62.07,62.49,61.95,62.32,11523015,JNJ
2009-11-19,62.24,62.49,61.64,62.43,13298433,JNJ
2009-11-20,61.82,62.62,61.72,62.31,16300134,JNJ
2009-11-23,62.49,63.1,62.42,62.69,13868006,JNJ
2009-11-24,62.93,63.4,62.65,63.18,9681122,JNJ
2009-11-25,63.38,63.44,62.93,63.3,7186673,JNJ
2009-11-27,62.52,63.09,62.01,62.89,6081102,JNJ
2009-11-30,62.78,62.98,62.24,62.84,10815323,JNJ
2009-12-01,62.95,63.66,62.95,63.51,12302207,JNJ
2009-12-02,63.51,64.24,63.44,63.88,10896074,JNJ
2009-12-03,64.05,64.73,63.87,64.16,12520212,JNJ
2009-12-04,64.74,65.28,64.16,64.36,14992556,JNJ
2009-12-07,64.48,64.76,64.19,64.37,9106596,JNJ
2009-12-08,64.5,64.64,63.93,64.25,11074177,JNJ
2009-12-09,64.4,64.4,64.03,64.38,8911571,JNJ
2009-12-10,64.65,65.0,64.39,64.77,8841901,JNJ
2009-12-11,64.74,65.16,64.72,64.85,7194552,JNJ
2009-12-14,65.2,65.41,64.85,64.96,8172487,JNJ
2009-12-15,64.73,64.8,64.45,64.74,10724933,JNJ
2009-12-16,64.95,65.08,64.75,64.8,13333217,JNJ
2009-12-17,64.44,64.78,64.21,64.47,10088836,JNJ
2009-12-18,64.75,64.75,63.91,64.37,22177755,JNJ
2009-12-21,64.64,65.0,64.23,64.33,11125414,JNJ
2009-12-22,64.31,64.8,64.31,64.53,7124544,JNJ
2009-12-23,64.54,64.84,64.54,64.57,6360398,JNJ
2009-12-24,64.69,64.84,64.52,64.7,2433838,JNJ
2009-12-28,64.9,64.99,64.77,64.94,5693470,JNJ
2009-12-29,65.09,65.4,64.92,64.94,6661880,JNJ
2009-12-30,64.78,65.03,64.53,64.91,5602010,JNJ
2009-12-31,65.12,65.12,64.33,64.41,6962623,JNJ
2010-01-04,64.71,64.99,64.41,64.68,9506168,JNJ
2010-01-05,64.58,64.62,63.82,63.93,10673445,JNJ
2010-01-06,63.9,64.54,63.83,64.45,13171478,JNJ
2010-01-07,64.25,64.35,63.74,63.99,10901593,JNJ
2010-01-08,63.92,64.26,63.63,64.21,7898475,JNJ
2010-01-11,64.75,64.75,64.01,64.22,7976347,JNJ
2010-01-12,64.13,64.72,64.02,64.56,10820620,JNJ
2010-01-13,64.54,65.23,64.54,64.97,13023748,JNJ
2010-01-14,65.2,65.26,64.75,65.1,7898921,JNJ
2010-01-15,65.14,65.2,63.98,64.56,20995375,JNJ
2010-01-19,64.14,65.75,64.11,65.35,15181945,JNJ
2010-01-20,65.47,65.95,64.47,65.15,13033001,JNJ
2010-01-21,65.07,65.47,63.8,63.97,14476348,JNJ
2010-01-22,63.91,64.19,63.09,63.2,14017278,JNJ
2010-01-25,63.67,63.7,63.05,63.22,10002646,JNJ
2010-01-26,62.64,63.01,62.22,62.79,15630239,JNJ
2010-01-27,62.78,63.72,62.7,63.44,14982388,JNJ
2010-01-28,63.57,64.07,63.04,63.8,17102107,JNJ
2010-01-29,63.95,64.27,62.82,62.86,17846737,JNJ
2010-02-01,63.26,63.26,62.77,63.09,10153377,JNJ
2010-02-02,63.2,64.2,62.63,63.99,13609713,JNJ
2010-02-03,63.87,63.87,63.29,63.63,9256261,JNJ
2010-02-04,63.49,63.62,62.62,62.64,18396935,JNJ
2010-02-05,62.69,63.6,61.89,62.64,16775131,JNJ
2010-02-08,62.5,62.98,62.26,62.37,10081749,JNJ
2010-02-09,62.55,63.47,62.47,62.76,11356334,JNJ
2010-02-10,62.79,63.07,62.21,62.73,10115778,JNJ
2010-02-11,62.62,63.21,62.26,62.91,8353558,JNJ
2010-02-12,62.61,63.0,62.11,62.72,12335802,JNJ
2010-02-16,63.25,63.71,62.82,63.61,10212335,JNJ
2010-02-17,63.63,64.36,63.61,63.98,9485408,JNJ
2010-02-18,63.98,64.7,63.95,64.53,8260536,JNJ
2010-02-19,64.15,64.46,63.62,63.81,14222229,JNJ
2010-02-22,63.81,64.1,63.39,63.49,9839714,JNJ
2010-02-23,63.56,63.85,63.23,63.31,12481367,JNJ
2010-02-24,63.55,63.85,63.25,63.45,8519276,JNJ
2010-02-25,62.79,63.35,62.52,63.28,10528841,JNJ
2010-02-26,63.46,63.59,63.0,63.0,9357723,JNJ
2010-03-01,63.27,63.46,63.17,63.39,9219352,JNJ
2010-03-02,63.31,63.64,63.02,63.44,9013921,JNJ
2010-03-03,63.59,63.75,63.22,63.4,9360393,JNJ
2010-03-04,63.53,63.7,63.37,63.57,8067653,JNJ
2010-03-05,63.66,64.07,63.55,64.04,10634135,JNJ
2010-03-08,64.08,64.41,64.02,64.2,33380465,JNJ
2010-03-09,64.55,64.55,64.09,64.27,8827242,JNJ
2010-03-10,64.49,64.56,64.15,64.29,8436581,JNJ
2010-03-11,64.15,64.22,63.6,64.22,9958724,JNJ
2010-03-12,64.26,64.26,63.85,64.18,8222961,JNJ
2010-03-15,64.14,64.57,64.07,64.57,7444898,JNJ
2010-03-16,64.7,64.72,64.23,64.53,8887955,JNJ
2010-03-17,64.72,64.74,64.48,64.65,8060649,JNJ
2010-03-18,64.58,65.15,64.37,65.06,11742117,JNJ
2010-03-19,65.25,65.49,64.81,65.11,23117598,JNJ
2010-03-22,65.07,65.44,64.98,65.1,8803799,JNJ
2010-03-23,65.18,65.39,64.87,65.36,9453881,JNJ
2010-03-24,65.31,65.31,64.75,64.75,9351174,JNJ
2010-03-25,65.04,65.25,64.53,64.57,10496759,JNJ
2010-03-26,64.68,64.72,64.33,64.38,9450324,JNJ
2010-03-29,64.46,64.94,64.4,64.82,7812812,JNJ
2010-03-30,64.95,64.98,64.56,64.9,8311541,JNJ
2010-03-31,64.84,65.31,64.7,65.2,11939078,JNJ
2010-04-01,65.37,65.77,65.24,65.77,10600562,JNJ
2010-04-05,65.77,65.89,65.38,65.4,8617518,JNJ
2010-04-06,65.13,65.44,65.0,65.31,8260051,JNJ
2010-04-07,65.24,65.49,65.08,65.22,9409314,JNJ
2010-04-08,65.19,65.19,64.77,64.93,8962530,JNJ
2010-04-09,64.88,65.17,64.78,65.14,6973140,JNJ
2010-04-12,65.11,65.21,64.93,65.11,8695893,JNJ
2010-04-13,65.06,65.85,64.91,65.68,12481503,JNJ
2010-04-14,65.43,65.6,65.18,65.49,10501810,JNJ
2010-04-15,65.29,65.54,65.13,65.51,8656869,JNJ
2010-04-16,65.34,65.65,64.89,65.02,15744105,JNJ
2010-04-19,65.06,66.1,65.06,66.03,14626386,JNJ
2010-04-20,66.03,66.2,65.73,65.99,11916328,JNJ
2010-04-21,65.98,65.98,65.07,65.39,13355707,JNJ
2010-04-22,65.18,65.24,64.33,64.78,19582934,JNJ
2010-04-23,64.71,65.04,64.33,65.04,11675340,JNJ
2010-04-26,64.99,65.2,64.72,64.76,9281405,JNJ
2010-04-27,64.57,64.88,64.21,64.28,11863002,JNJ
2010-04-28,64.43,64.86,64.25,64.62,12476924,JNJ
2010-04-29,64.85,65.34,64.85,65.01,7930052,JNJ
2010-04-30,65.13,65.34,64.3,64.3,14255863,JNJ
2010-05-03,65.16,65.62,64.54,65.33,15310437,JNJ
2010-05-04,65.07,65.28,64.41,64.7,14900719,JNJ
2010-05-05,64.58,65.29,64.44,65.14,13143647,JNJ
2010-05-06,65.04,65.1,60.03,63.4,24409751,JNJ
2010-05-07,63.26,63.6,62.09,63.31,20467817,JNJ
2010-05-10,64.91,65.36,64.0,64.75,18445337,JNJ
2010-05-11,64.23,65.09,64.18,64.67,10880162,JNJ
2010-05-12,64.85,65.05,64.49,64.9,11036816,JNJ
2010-05-13,64.84,65.16,64.51,64.67,12337121,JNJ
2010-05-14,64.71,64.79,63.41,63.97,12505046,JNJ
2010-05-17,64.06,64.24,63.2,63.88,10260964,JNJ
2010-05-18,63.44,63.56,62.85,62.97,18482671,JNJ
2010-05-19,62.69,62.96,62.05,62.22,18864900,JNJ
2010-05-20,61.82,61.84,60.55,60.55,24105867,JNJ
2010-05-21,59.78,60.96,59.51,60.88,21812957,JNJ
2010-05-24,60.62,61.45,60.21,60.57,14045040,JNJ
2010-05-25,59.71,60.41,59.15,60.35,21178908,JNJ
2010-05-26,60.83,60.83,59.65,59.66,18914635,JNJ
2010-05-27,59.74,59.89,58.71,59.03,29931012,JNJ
2010-05-28,58.72,59.12,58.19,58.3,26819196,JNJ
2010-06-01,58.21,59.41,57.55,58.76,19511162,JNJ
2010-06-02,59.07,59.73,58.69,59.73,15581767,JNJ
2010-06-03,59.89,60.15,59.55,59.77,14254125,JNJ
2010-06-04,58.96,59.03,57.76,58.01,21785399,JNJ
2010-06-07,58.17,58.55,58.0,58.0,13844130,JNJ
2010-06-08,58.15,58.71,57.87,58.64,14941480,JNJ
2010-06-09,58.8,58.94,57.94,58.17,13172984,JNJ
2010-06-10,58.72,59.13,58.35,58.5,16995121,JNJ
2010-06-11,58.17,58.48,57.94,58.46,14712954,JNJ
2010-06-14,58.7,59.1,58.38,58.42,10523926,JNJ
2010-06-15,58.93,59.16,58.55,59.14,11103431,JNJ
2010-06-16,59.25,59.58,58.78,59.24,8637467,JNJ
2010-06-17,59.28,59.44,58.65,59.18,11723066,JNJ
2010-06-18,59.18,59.29,58.85,59.18,16845436,JNJ
2010-06-21,59.5,59.8,58.92,59.13,12143507,JNJ
2010-06-22,59.25,60.09,59.12,59.16,13824070,JNJ
2010-06-23,59.16,59.42,58.71,59.24,12659602,JNJ
2010-06-24,59.03,59.94,59.03,59.6,18216217,JNJ
2010-06-25,59.86,59.87,58.63,58.7,45012827,JNJ
2010-06-28,59.01,59.79,58.81,59.45,15834242,JNJ
2010-06-29,58.98,59.42,58.68,59.24,20239927,JNJ
2010-06-30,59.04,59.61,58.94,59.06,15802190,JNJ
2010-07-01,59.07,59.25,58.65,59.07,17973704,JNJ
2010-07-02,59.42,59.59,58.85,59.08,10534820,JNJ
2010-07-06,59.5,59.6,58.67,59.08,15461192,JNJ
2010-07-07,59.33,60.7,59.04,60.61,17280181,JNJ
2010-07-08,60.93,61.73,60.64,61.38,15900447,JNJ
2010-07-09,60.97,61.07,60.38,60.54,12174104,JNJ
2010-07-12,60.48,60.54,60.06,60.21,10797127,JNJ
2010-07-13,60.59,60.96,60.44,60.5,10924403,JNJ
2010-07-14,60.16,60.68,60.05,60.62,9668481,JNJ
2010-07-15,60.62,60.75,59.9,60.26,12839210,JNJ
2010-07-16,60.0,60.19,59.25,59.44,17569836,JNJ
2010-07-19,59.72,59.79,59.36,59.57,10277477,JNJ
2010-07-20,58.45,58.77,58.0,58.58,22305296,JNJ
2010-07-21,58.8,58.8,56.87,57.12,25707586,JNJ
2010-07-22,57.43,57.62,56.86,57.02,17973186,JNJ
2010-07-23,57.28,57.64,57.0,57.63,15076578,JNJ
2010-07-26,57.65,58.01,57.48,57.74,11777269,JNJ
2010-07-27,57.95,58.44,57.62,58.1,16963932,JNJ
2010-07-28,58.14,58.25,57.65,57.83,13503670,JNJ
2010-07-29,58.1,58.27,57.71,57.83,13036741,JNJ
2010-07-30,57.63,58.36,57.27,58.09,12984935,JNJ
2010-08-02,58.5,58.88,58.41,58.72,11455593,JNJ
2010-08-03,58.75,59.6,58.71,59.35,10855082,JNJ
2010-08-04,59.37,59.93,59.23,59.74,10508781,JNJ
2010-08-05,59.53,59.89,59.51,59.76,9796671,JNJ
2010-08-06,59.52,60.0,59.25,59.96,8524039,JNJ
2010-08-09,60.0,60.25,59.79,60.05,6678311,JNJ
2010-08-10,59.41,59.81,58.9,59.43,13550737,JNJ
2010-08-11,58.92,58.95,58.3,58.5,11470282,JNJ
2010-08-12,58.15,58.71,58.1,58.52,8240896,JNJ
2010-08-13,58.49,58.49,58.06,58.15,8549872,JNJ
2010-08-16,57.99,58.11,57.47,58.01,8751175,JNJ
2010-08-17,58.93,59.48,58.5,59.22,13479045,JNJ
2010-08-18,59.46,59.82,59.03,59.35,10535005,JNJ
2010-08-19,59.17,59.18,58.4,58.72,11949610,JNJ
2010-08-20,58.7,58.91,58.49,58.74,11286110,JNJ
2010-08-23,58.98,59.35,58.81,58.87,8843937,JNJ
2010-08-24,58.5,58.69,57.86,58.01,14938364,JNJ
2010-08-25,58.0,58.2,57.84,57.98,11678778,JNJ
2010-08-26,58.2,58.22,57.78,57.8,12841826,JNJ
2010-08-27,57.45,57.88,56.99,57.6,11675081,JNJ
2010-08-30,57.6,57.8,57.26,57.3,9240009,JNJ
2010-08-31,57.25,57.44,57.0,57.14,14655962,JNJ
2010-09-01,57.67,58.36,57.44,58.29,11603673,JNJ
2010-09-02,58.52,58.79,58.3,58.61,8084487,JNJ
2010-09-03,58.85,59.0,58.5,58.93,7533329,JNJ
2010-09-07,58.8,58.97,58.63,58.7,5626433,JNJ
2010-09-08,58.42,59.03,58.42,58.85,8412485,JNJ
2010-09-09,59.39,60.03,59.26,59.82,14077675,JNJ
2010-09-10,59.94,60.0,59.77,59.98,8358704,JNJ
2010-09-13,60.06,60.38,59.92,60.32,10706503,JNJ
2010-09-14,60.43,60.97,60.25,60.58,9912823,JNJ
2010-09-15,60.67,61.15,60.5,61.05,9111441,JNJ
2010-09-16,60.82,61.39,60.76,61.29,10496243,JNJ
2010-09-17,61.59,61.72,61.13,61.57,12240505,JNJ
2010-09-20,61.65,62.23,61.51,62.09,11160735,JNJ
2010-09-21,61.86,62.23,61.8,61.94,9449122,JNJ
2010-09-22,61.98,62.5,61.9,61.97,9353295,JNJ
2010-09-23,61.63,62.0,61.57,61.81,8394885,JNJ
2010-09-24,61.98,62.4,61.83,62.14,12636804,JNJ
2010-09-27,62.22,62.32,61.93,62.03,7687577,JNJ
2010-09-28,61.96,62.6,61.69,62.43,12155438,JNJ
2010-09-29,62.31,62.55,62.13,62.31,9596735,JNJ
2010-09-30,62.49,62.7,61.55,61.96,12845593,JNJ
2010-10-01,62.09,62.25,61.57,61.75,9773174,JNJ
2010-10-04,61.54,61.98,61.3,61.67,8710465,JNJ
2010-10-05,62.08,62.94,62.01,62.8,12439344,JNJ
2010-10-06,62.89,63.26,62.5,63.21,11339709,JNJ
2010-10-07,63.29,63.5,63.0,63.22,9827939,JNJ
2010-10-08,63.38,63.39,63.03,63.23,7358039,JNJ
2010-10-11,63.26,63.31,63.04,63.3,6173369,JNJ
2010-10-12,63.13,63.44,62.97,63.29,8707304,JNJ
2010-10-13,63.43,63.79,63.29,63.58,10104633,JNJ
2010-10-14,63.79,63.8,63.39,63.74,8654231,JNJ
2010-10-15,63.98,64.0,63.14,63.57,13265028,JNJ
2010-10-18,63.69,63.98,63.25,63.86,10849232,JNJ
2010-10-19,62.89,63.67,62.5,63.29,17235434,JNJ
2010-10-20,63.32,64.03,63.06,63.6,10206703,JNJ
2010-10-21,63.86,64.22,63.52,63.99,11111650,JNJ
2010-10-22,64.08,64.12,63.64,63.81,6774819,JNJ
2010-10-25,64.04,64.23,63.85,63.98,7795426,JNJ
2010-10-26,63.85,63.95,63.61,63.84,7122806,JNJ
2010-10-27,63.58,63.69,63.28,63.57,11916024,JNJ
2010-10-28,63.94,64.11,63.51,63.56,10121551,JNJ
2010-10-29,63.64,63.84,63.32,63.74,9309827,JNJ
2010-11-01,63.88,64.09,63.31,63.69,9360103,JNJ
2010-11-02,63.94,64.2,63.72,63.88,8632040,JNJ
2010-11-03,63.99,64.2,63.55,64.19,9322008,JNJ
2010-11-04,64.32,64.92,64.24,64.76,11337319,JNJ
2010-11-05,64.75,64.84,64.1,64.65,9276460,JNJ
2010-11-08,64.56,64.61,64.1,64.33,8485002,JNJ
2010-11-09,64.47,64.5,64.1,64.31,9225484,JNJ
2010-11-10,64.24,64.34,63.55,63.95,10795327,JNJ
2010-11-11,63.7,63.95,63.58,63.92,9109405,JNJ
2010-11-12,63.69,64.09,63.51,63.67,12944728,JNJ
2010-11-15,64.11,64.69,63.98,64.14,12729324,JNJ
2010-11-16,63.65,63.95,62.65,63.14,15671771,JNJ
2010-11-17,63.13,63.29,62.92,63.06,7416862,JNJ
2010-11-18,63.47,64.0,63.3,63.83,9400928,JNJ
2010-11-19,63.89,64.22,63.65,63.83,12890323,JNJ
